parent_asin,parent_asin_name,creator_favorite,link,category,subcategory,brand,avg_rating,related_asins
B0DQW8NKMJ,Asics Men Novablast 5 Running Shoe,N,https://www.amazon.in/dp/B0DQW8NKMJ,Shoes,"Running, Casual, Training & Fitness",ASICS,4.5,"B0D5GSQYQS,B0D5H6KPHW,B0DNSHGN7V,B0D79L88FF,B0D79KGZ8Z,B0D79N2KLD,B0D79ML5ST,B0D5GWSBCC,B0DNSHGSG7,B0D79N67VB,B0F5BRR6G1,B0F5BQZQ4R,B0F5BNXLSJ,B0DNT258PT,B0DNSFYF98,B0DNSK4TJR,B0D5HD12YW,B0D79LWDZY,B0D79M75T7,B0DNSHD66M,B0F5BKY3FF,B0F5BR62VM,B0D5H4R1NP,B0D5GVXQW6,B0F5BQQDBS,B0D5H2QFRK,B0D5GXBGVK,B0F5BMZYG2,B0F5BNN8WQ,B0D5GW3LBZ,B0D79KXQ24,B0F5BR6DDV,B0F5BNFY3X,B0F5BP5NRR,B0F5BQHLS6,B0D79ML8Z3,B0F5BQMGK8,B0D79KN2VJ,B0D5GRCZCG,B0F5BQVW67,B0D5GT4HTB,B0F5BNV1G8,B0DQW8NKMJ,B0F5BKX4HS,B0DNSJ9R3M,B0D5GTJKJX,B0D79LRDP6,B0F5BN3K1L,B0D79MB86X,B0F5BMXSGZ,B0D5GW159K,B0DNSGTSV5,B0F5BSB46X,B0DPLQP7JZ,B0F5BPGL28,B0F5BMYHHH,B0DNT1YR9K,B0D5GY67MZ,B0D5GSZPKC,B0DNSHDMMV,B0F5BNZSFL,B0F5BND1J4,B0D5GVGXJC,B0F5BR4GN1,B0DNSH1SNC,B0F5BNNQ1R,B0D79L5T47,B0DNT2331H,B0F5BN1Z85,B0D5GSR7MC,B0D79LYV4R,B0F5BP6D67,B0D5H5X1R2,B0D5H7J67P,B0D5H2TSGF,B0DNSL4B1C,B0DNSHFL7S,B0DNSJ51D7,B0D5GYC9MR,B0F5BPMS88,B0F5BPJXFK,B0F5BS56VS"
B0DR62DTR3,Gesto 3 in 1 Portable Cordless Car Vacuum Cleaner Wireless – High Power Best Suction USB Rechargeable Mini Vacuum Cleaner for Car Home Office Pets | 2000 mAh Handheld Air Blower for Cleaning Dust,N,https://www.amazon.in/dp/B0DR62DTR3,Kitchen,Upright Vacuums,Gesto,3.3,B0DR62DTR3
B0DS8X17HK,JQR Men Bella-N Running Shoes,N,https://www.amazon.in/dp/B0DS8X17HK,Shoes,Running,JQR,3.6,"B0DWJTV7K1,B0DS8WT2L2,B0DWJ8D6BS,B0DS8YF5B6,B0DWJY26QT,B0DS8X8PLQ,B0DS8YXVXQ,B0DS8X17HK,B0DWJJDRK9,B0DWJTR79M,B0DS8ZGX8Z"
B0DV5FKCGX,Proven Nexon Zinc Copper Alkaline Water Purifier | Foodgrade ABS 12 L Storage Tank | Advance Technology | Made In India | ISI Mark,N,https://www.amazon.in/dp/B0DV5FKCGX,Kitchen,Water Purifiers,PROVEN,4.6,"B0DT78YG22,B0DQ1CSQ2D,B0DV5FKCGX"
B0DWKC4TXB,"Securement Plastic Transparent Poly Bags For Packing Saree Cloth Sealable | Used For Saree Packing, Shirts Packing,Bopp Poly Bags Self Adhesive",N,https://www.amazon.in/dp/B0DWKC4TXB,"Biss,Home",Packaging and Shipping Supplies,SECUREMENT,4.4,"B0F5MT9SLN,B0FRXZCBDT,B09STDH3W1,B0FXXKLK2Z,B0F5MSM1RK,B0DWLGW3M7,B0FXXLMHJW,B0FRXTQ8DZ,B0FXXND1KZ,B0F5MXQCWM,B0FRXZSVZK,B0FXXMC7PJ,B0F5MT8B4B,B0FRY1556N,B0DWLHDT11,B0DWKDT51R,B0DWKFBTHB,B0F5MT9FP3,B0DWLHG7HC,B0FXXK1HQN,B0F5MVPKR9,B0FRXZBGJX,B0F5MVZLFG,B0FRY366NP,B0FRXSTN4R,B0FRXZ8K16,B0FRY342FW,B0FRY18B79,B0DWKF53ZQ,B0DWKDM7R8,B0FRY36PJQ,B0FRXZSPQ3,B0FRY1M39L,B0DWLHH8BB,B0DWLH82FQ,B0F5MTGHZQ,B0FRY1P1TS,B0DWKC4TXB,B0F5MVX34S,B0F5MTGWS6,B0FXXL814M,B0FRY2R1FQ"
B0DXFWMVNM,"Vaseline Gluta-Hya Flawless Glow Lotion for Face & Body | Gives Brighter Skin | Glutathione & Pro-Retinol Infused Moisturizer, 200ml",N,https://www.amazon.in/dp/B0DXFWMVNM,Beauty,Body,Vaseline,4.2,"B0BXSHNTPQ,B0DX7BKPH9,B0DXFWMVNM"
B0F13M3L8M,Louis Philippe Men Premium Leather Breathable Lining Material Anti Slip Flat Heel Rubber Sole Formal Loafers,N,https://www.amazon.in/dp/B0F13M3L8M,Shoes,"Formal & Dress, Casual",Louis Philippe,3.7,"B0D5H688YV,B0F13M3L8M,B0D5H44Z45,B0D5H5RTM9,B0D5H1CLT9,B0D5H1GJD4,B0D5H56L28,B0D5H5H9NW,B0D5H5JPP5,B0D5H6MS2L,B0D5H5WNM7,B0D5H75C46,B0D5H7BZKJ"
B0F1BXJL9X,USHA Water Dispensers,N,https://www.amazon.in/dp/B0F1BXJL9X,Home Improvement,Hot Water Dispenser,USHA,3.6,"B01GRTZS5O,B0CK9LFTC1,B07Z1Q2T8W,B07DJB9VNM,B0F1BXJL9X,B01FNYL2YA"
B0F2JKVKPT,"STORESHINE Men's and Women's Leatherette Watch organizer holder Case for 6 Watches, Removable Watch Pillows, Watch Box Holder, Gift for Loved Ones",N,https://www.amazon.in/dp/B0F2JKVKPT,Home,Closet Organization,STORESHINE,4.2,"B0CB1XNCN6,B0DC17C9J3,B0DZMMB1C6,B0DC45K62B,B0F2JKVKPT,B0CB1W2LJQ,B0DC1823GZ,B0CB1W5XFF"
B0F3J3NRH7,"Millet Ghee Upma Mix Pack of 6, Pack of 9",N,https://www.amazon.in/dp/B0F3J3NRH7,Grocery,"Vegetables, Cereal Bars",Gladful,4.3,"B0F3J3NRH7,B0D37RM4RK,B0F32XH6V4"
B0F3TK4FCH,Adilqadri Discovery Perfume Set for Men & Women | 10 x 5ml Pocket-Sized Aerosol Trial Pack | Fresh & Long-Lasting Eau De Parfum Fragrances,N,https://www.amazon.in/dp/B0F3TK4FCH,Beauty,"Gift Sets - Perfumes, Unisex - Perfumes",AdilQadri,3.7,"B0DY1SFGN4,B0D53N7QPB,B09V2X222D,B0F3TK4FCH"
B0F6FMJLLF,Cramp A-salt Electrolyte,N,https://www.amazon.in/dp/B0F6FMJLLF,Drugstore,Miscellaneous Nutrition & Food,ElectroFizz,4.4,"B0DVRPJTB3,B0F5MSBCRZ,B0DVRPLLP3,B0F6FMJLLF,B0DTTSZCZG,B0D8Q88Q37,B0DW3HYVMR,B0DTTRMXM6,B0DVRN45Q5"
B0F6NHXJTJ,IFB FF Double door Ref__28..04,N,https://www.amazon.in/dp/B0F6NHXJTJ,Major Appliances,Direct Cool One-Door Refrigerators,IFB,4.2,"B0DRNYLJP1,B0D2QXJSNB,B0F6NHXJTJ,B0DK4WYJ4J"
B0FCY3SB17,Vishvas Oil Maker Masala Grinder Machine for Home Use with 300gm,N,https://www.amazon.in/dp/B0FCY3SB17,Kitchen,"Coffee Machines, Drizzlers & Shakers",Vishvas,4.5,"B0FCY3SB17,B0FCXWMZC6,B0CHW74BJM"
B0FHHF7FRT,TIMEX Classics Analog Watch for Unisex with Round Dial & Water Resistant Unisex Wrist Watches,N,https://www.amazon.in/dp/B0FHHF7FRT,Watch,Analog,TIMEX,4.4,"B0FHHF7FRT,B07QR5DJRT,B07QVSQP7Z,B07QR5DC9L,B07M9RNN2T"
B0FHY36F3V,"MOLIRA Premium Foldable Mattress for Floor, Folding Mattress Single Bed, Lightweight, Travel, Outdoor Camping, Cotton, Portable Single Bed Mattress Foldable (Navy, 72""x36""x1"")",N,https://www.amazon.in/dp/B0FHY36F3V,Sports,,MOLIRA,4.2,"B0DHNJPXP2,B0FHY36F3V,B0GLY6QVLW,B0GLXQXR8M,B0FFYZFMFS"
B0FL2PQHG7,Zapcase Back Case Cover for iPhone 12 Mini/iPhone 13 Mini | Compatible for iPhone 12 Mini/iPhone 13 Mini Back Case Cover | Compatible with MagSafe | Scratch-Resistant Back Case Cover | Clear,N,https://www.amazon.in/dp/B0FL2PQHG7,Wireless Accessory,Cases,Zapcase,4.1,"B0BYNTBFBX,B0BYNSBP17,B0BYNS8PDX,B0BXWYM14Y,B0BYNV62YQ,B0BYNQKJ4J,B0FL2PQHG7,B0BJ8YWRP4"
